	NDD	OmicsLayer	Gene	MeanRegDir	count
7493	AD	DEG	MRPL4	0.0	8.0
7494	AD	DEG	MRPL40	-0.4285714285714285	7.0
7495	AD	DEG	MRPL41	-0.6	5.0
7496	AD	DEG	MRPL42	0.3333333333333333	3.0
7497	AD	DEG	MRPL43	0.5	4.0
7498	AD	DEG	MRPL44	-0.7142857142857143	7.0
7499	AD	DEG	MRPL45	-0.4285714285714285	7.0
7500	AD	DEG	MRPL46	1.0	2.0
7501	AD	DEG	MRPL47	-0.5	8.0
7502	AD	DEG	MRPL48	-0.5	4.0
7503	AD	DEG	MRPL49	0.0	4.0
7504	AD	DEG	MRPL50	0.0	4.0
7505	AD	DEG	MRPL51	-0.3333333333333333	6.0
7506	AD	DEG	MRPL52	-0.6666666666666666	6.0
7507	AD	DEG	MRPL53	1.0	3.0
7508	AD	DEG	MRPL54	-0.3333333333333333	6.0
7509	AD	DEG	MRPL55	-0.5555555555555556	9.0
7510	AD	DEG	MRPL57	0.7142857142857143	7.0
7511	AD	DEG	MRPL58	-1.0	6.0
7512	AD	DEG	MRPL9	-0.6	10.0
7513	AD	DEG	MRPS10	-0.6	10.0
7514	AD	DEG	MRPS11	-0.6	10.0
7515	AD	DEG	MRPS12	-0.6363636363636364	11.0
7516	AD	DEG	MRPS14	-0.3333333333333333	6.0
7517	AD	DEG	MRPS15	-0.3333333333333333	9.0
7518	AD	DEG	MRPS16	-0.2	5.0
7519	AD	DEG	MRPS18A	-0.7777777777777778	9.0
7520	AD	DEG	MRPS18B	0.5	4.0
7521	AD	DEG	MRPS18C	-0.2	5.0
7522	AD	DEG	MRPS2	-0.6666666666666666	6.0
7523	AD	DEG	MRPS21	-0.5555555555555556	9.0
7524	AD	DEG	MRPS22	-0.5	8.0
7525	AD	DEG	MRPS23	0.0	4.0
7526	AD	DEG	MRPS25	-0.6363636363636364	11.0
7527	AD	DEG	MRPS26	-0.3333333333333333	6.0
7528	AD	DEG	MRPS27	-0.6666666666666666	6.0
7529	AD	DEG	MRPS28	-0.3333333333333333	3.0
7530	AD	DEG	MRPS30	-0.6	5.0
7531	AD	DEG	MRPS31	-0.2	5.0
7532	AD	DEG	MRPS33	-0.7142857142857143	7.0
7533	AD	DEG	MRPS34	0.0	6.0
7534	AD	DEG	MRPS35	-0.5	8.0
7535	AD	DEG	KGD4	0.0	4.0
7536	AD	DEG	MRPS5	0.1428571428571428	7.0
7537	AD	DEG	MRPS6	0.6666666666666666	6.0
7538	AD	DEG	MRPS7	-0.4285714285714285	7.0
7539	AD	DEG	MRPS9	-0.5	8.0
7540	AD	DEG	MRRF	1.0	2.0
7541	AD	DEG	MRS2	0.3333333333333333	3.0
7542	AD	DEG	MRTFA	-1.0	3.0
7543	AD	DEG	MRTO4	-0.5	8.0
7544	AD	DEG	MS4A1	0.0	2.0
7545	AD	DEG	MS4A14	1.0	5.0
7546	AD	DEG	MS4A2	0.0	2.0
7547	AD	DEG	MS4A3	0.0	2.0
7548	AD	DEG	MS4A6A	0.6666666666666666	6.0
7549	AD	DEG	MS4A7	1.0	3.0
7550	AD	DEG	MS4A8	-0.3333333333333333	3.0
7551	AD	DEG	MSANTD1	-0.6666666666666666	6.0
7552	AD	DEG	MSANTD2	0.75	8.0
7553	AD	DEG	MSANTD3	0.0	2.0
7554	AD	DEG	MSANTD4	-0.2	5.0
7555	AD	DEG	MSC	-0.3333333333333333	6.0
7556	AD	DEG	MSH2	-0.75	8.0
7557	AD	DEG	MSH3	-0.6666666666666666	6.0
7558	AD	DEG	MSH4	1.0	2.0
7559	AD	DEG	MSH6	0.6666666666666666	6.0
7560	AD	DEG	MSI1	-0.3333333333333333	3.0
7561	AD	DEG	MSI2	0.7142857142857143	14.0
7562	AD	DEG	MSL1	-0.6	5.0
7563	AD	DEG	MSL2	0.0	4.0
7564	AD	DEG	MSL3	0.1428571428571428	7.0
7565	AD	DEG	MSLN	-1.0	2.0
7566	AD	DEG	MSMB	0.0	2.0
7567	AD	DEG	MSMO1	0.0	2.0
7568	AD	DEG	MSMP	1.0	2.0
7569	AD	DEG	MSN	1.0	10.0
7570	AD	DEG	MSR1	0.4285714285714285	7.0
7571	AD	DEG	MSRA	-0.3333333333333333	3.0
7572	AD	DEG	MSRB1	1.0	3.0
7573	AD	DEG	MSRB2	1.0	4.0
7574	AD	DEG	MSRB3	1.0	5.0
7575	AD	DEG	MST1R	0.5	4.0
7576	AD	DEG	MSTN	0.0	2.0
7577	AD	DEG	MSTO1	1.0	2.0
7578	AD	DEG	MSX1	0.5555555555555556	9.0
7579	AD	DEG	MT-ND5	0.6666666666666666	6.0
7580	AD	DEG	MT-ND6	-1.0	2.0
7581	AD	DEG	MT1A	1.0	3.0
7582	AD	DEG	MT1E	0.75	8.0
7583	AD	DEG	MT1F	1.0	9.0
7584	AD	DEG	MT1G	0.6666666666666666	6.0
7585	AD	DEG	MT1H	1.0	5.0
7586	AD	DEG	MT1M	0.5	8.0
7587	AD	DEG	MT1X	0.7142857142857143	7.0
7588	AD	DEG	MT2A	0.4	10.0
7589	AD	DEG	MT3	-1.0	3.0
7590	AD	DEG	MT4	0.0	2.0
7591	AD	DEG	MTA1	0.3333333333333333	6.0
7592	AD	DEG	MTA2	1.0	2.0
7593	AD	DEG	MTA3	-0.2	5.0
7594	AD	DEG	MTAP	0.2	5.0
7595	AD	DEG	MTBP	0.3333333333333333	3.0
7596	AD	DEG	MTCH1	-0.3333333333333333	6.0
7597	AD	DEG	MTCH2	-0.5	8.0
7598	AD	DEG	MTCL1	-0.5555555555555556	9.0
7599	AD	DEG	MTCP1	0.3333333333333333	3.0
7600	AD	DEG	MTDH	1.0	2.0
7601	AD	DEG	MTERF1	1.0	2.0
7602	AD	DEG	MTERF2	-0.3333333333333333	6.0
7603	AD	DEG	MTERF3	-0.6	5.0
7604	AD	DEG	MTF1	0.7142857142857143	7.0
7605	AD	DEG	MTF2	1.0	3.0
7606	AD	DEG	MTFMT	-0.3333333333333333	6.0
7607	AD	DEG	MTFP1	1.0	2.0
7608	AD	DEG	MTFR1	0.0	4.0
7609	AD	DEG	MTFR1L	-1.0	5.0
7610	AD	DEG	MTG1	0.75	8.0
7611	AD	DEG	MTG2	1.0	2.0
7612	AD	DEG	MTHFD1	-0.5	8.0
7613	AD	DEG	MTHFD1L	-0.7142857142857143	7.0
7614	AD	DEG	MTHFD2	1.0	6.0
7615	AD	DEG	MTHFD2L	0.3333333333333333	6.0
7616	AD	DEG	MTHFR	0.6	10.0
7617	AD	DEG	MTHFS	1.0	2.0
7618	AD	DEG	MTHFSD	0.0	6.0
7619	AD	DEG	MTIF2	0.2	5.0
7620	AD	DEG	MTIF3	0.0	4.0
7621	AD	DEG	MTM1	0.6666666666666666	6.0
7622	AD	DEG	MTMR1	-1.0	3.0
7623	AD	DEG	MTMR10	0.75	8.0
7624	AD	DEG	MTMR11	1.0	5.0
7625	AD	DEG	MTMR12	-1.0	4.0
7626	AD	DEG	MTMR14	0.0	2.0
7627	AD	DEG	MTMR2	-0.3333333333333333	6.0
7628	AD	DEG	MTMR3	1.0	8.0
7629	AD	DEG	MTMR4	-0.4285714285714285	7.0
7630	AD	DEG	MTMR6	0.0	4.0
7631	AD	DEG	MTMR7	0.1428571428571428	7.0
7632	AD	DEG	MTMR8	-0.3333333333333333	3.0
7633	AD	DEG	MTMR9	-0.4285714285714285	7.0
7634	AD	DEG	MTO1	-0.3333333333333333	3.0
7635	AD	DEG	MTOR	-0.5	8.0
7636	AD	DEG	MTPAP	-0.2	5.0
7637	AD	DEG	MTPN	-1.0	2.0
7638	AD	DEG	MTR	-0.1428571428571428	7.0
7639	AD	DEG	MTRES1	-1.0	2.0
7640	AD	DEG	MTREX	-1.0	2.0
7641	AD	DEG	MTRF1	0.3333333333333333	3.0
7642	AD	DEG	MTRF1L	-0.1428571428571428	7.0
7643	AD	DEG	MTRNR2L1	-1.0	2.0
7644	AD	DEG	MTRNR2L3	-1.0	2.0
7645	AD	DEG	MTRNR2L6	-1.0	2.0
7646	AD	DEG	MTRNR2L8	-1.0	6.0
7647	AD	DEG	MTRR	-0.3333333333333333	3.0
7648	AD	DEG	MTSS1	0.6	5.0
7649	AD	DEG	MTSS2	1.0	9.0
7650	AD	DEG	MTURN	-0.6	5.0
7651	AD	DEG	MTUS1	0.6	10.0
7652	AD	DEG	MTUS2	-0.3333333333333333	3.0
7653	AD	DEG	MTX1	1.0	4.0
7654	AD	DEG	MTX2	-0.6	10.0
7655	AD	DEG	MTX3	-0.4285714285714285	7.0
7656	AD	DEG	MUC1	1.0	4.0
7657	AD	DEG	MUC12	0.5	4.0
7658	AD	DEG	MUC15	0.0	2.0
7659	AD	DEG	MUC16	0.0	2.0
7660	AD	DEG	MUC20	0.3333333333333333	3.0
7661	AD	DEG	MUC3A	0.3333333333333333	3.0
7662	AD	DEG	MUC4	1.0	4.0
7663	AD	DEG	MUC5B	1.0	2.0
7664	AD	DEG	MUC6	0.6	5.0
7665	AD	DEG	MUC7	0.3333333333333333	3.0
7666	AD	DEG	MUCL1	1.0	2.0
7667	AD	DEG	MUCL3	0.0	2.0
7668	AD	DEG	MUL1	-0.3333333333333333	3.0
7669	AD	DEG	MUS81	0.6	5.0
7670	AD	DEG	MUSK	1.0	4.0
7671	AD	DEG	MUTYH	1.0	3.0
7672	AD	DEG	MVB12A	-1.0	3.0
7673	AD	DEG	MVB12B	0.5	8.0
7674	AD	DEG	MVD	0.0	6.0
7675	AD	DEG	MVK	0.6	5.0
7676	AD	DEG	MVP	1.0	2.0
7677	AD	DEG	MX1	-0.3333333333333333	3.0
7678	AD	DEG	MX2	1.0	3.0
7679	AD	DEG	MXD1	0.5	4.0
7680	AD	DEG	MXD3	1.0	3.0
7681	AD	DEG	MXD4	0.6	5.0
7682	AD	DEG	MXI1	0.8181818181818182	11.0
7683	AD	DEG	MXRA5	0.0	2.0
7684	AD	DEG	MXRA7	-0.5	4.0
7685	AD	DEG	MXRA8	1.0	7.0
7686	AD	DEG	MYADM	-0.5	8.0
7687	AD	DEG	MYADML2	-1.0	2.0
7688	AD	DEG	MYB	-0.3333333333333333	3.0
7689	AD	DEG	MYBBP1A	0.0	4.0
7690	AD	DEG	MYBL2	-1.0	2.0
7691	AD	DEG	MYBPC1	0.7777777777777778	9.0
7692	AD	DEG	MYBPC2	0.0	2.0
7693	AD	DEG	MYBPH	1.0	2.0
7694	AD	DEG	MYC	1.0	4.0
7695	AD	DEG	MYCBP	1.0	3.0
7696	AD	DEG	MYCBP2	0.2	5.0
7697	AD	DEG	MYCBPAP	1.0	2.0
7698	AD	DEG	MYCN	1.0	2.0
7699	AD	DEG	MYD88	1.0	3.0
7700	AD	DEG	MYDGF	-0.4285714285714285	7.0
7701	AD	DEG	MYEF2	0.0	2.0
7702	AD	DEG	MYF5	0.0	2.0
7703	AD	DEG	MYH10	-0.5555555555555556	9.0
7704	AD	DEG	MYH11	1.0	7.0
7705	AD	DEG	MYH14	1.0	4.0
7706	AD	DEG	MYH3	1.0	4.0
7707	AD	DEG	MYH6	0.0	2.0
7708	AD	DEG	MYH7B	0.3333333333333333	6.0
7709	AD	DEG	MYH9	0.4285714285714285	7.0
7710	AD	DEG	MYL10	0.0	2.0
7711	AD	DEG	MYL12A	0.75	8.0
7712	AD	DEG	MYL12B	-0.6	10.0
7713	AD	DEG	MYL5	-1.0	3.0
7714	AD	DEG	MYL6	0.3333333333333333	6.0
7715	AD	DEG	MYL6B	-0.4285714285714285	7.0
7716	AD	DEG	MYL9	1.0	4.0
7717	AD	DEG	MYLIP	0.5	4.0
7718	AD	DEG	MYLK	1.0	4.0
7719	AD	DEG	MYLK3	1.0	3.0
7720	AD	DEG	MYLK4	-0.3333333333333333	3.0
7721	AD	DEG	MYL11	0.0	2.0
7722	AD	DEG	MYMX	1.0	3.0
7723	AD	DEG	MYNN	0.0	2.0
7724	AD	DEG	MYO10	0.8181818181818182	11.0
7725	AD	DEG	MYO15A	1.0	3.0
7726	AD	DEG	MYO15B	1.0	5.0
7727	AD	DEG	MYO16	-1.0	6.0
7728	AD	DEG	MYO18A	1.0	3.0
7729	AD	DEG	MYO18B	1.0	2.0
7730	AD	DEG	MYO19	0.5	4.0
7731	AD	DEG	MYO1B	0.3333333333333333	6.0
7732	AD	DEG	MYO1C	1.0	7.0
7733	AD	DEG	MYO1D	0.7142857142857143	7.0
7734	AD	DEG	MYO1E	0.4285714285714285	7.0
7735	AD	DEG	MYO1F	1.0	9.0
7736	AD	DEG	MYO1G	1.0	2.0
7737	AD	DEG	MYO1H	0.0	2.0
7738	AD	DEG	MYO3A	1.0	3.0
7739	AD	DEG	MYO3B	0.3333333333333333	3.0
7740	AD	DEG	MYO5A	0.0	8.0
7741	AD	DEG	MYO5B	0.2	5.0
7742	AD	DEG	MYO5C	1.0	5.0
7743	AD	DEG	MYO6	0.4285714285714285	7.0
7744	AD	DEG	MYO7A	0.0	2.0
7745	AD	DEG	MYO7B	0.3333333333333333	3.0
7746	AD	DEG	MYO9A	-0.5	4.0
7747	AD	DEG	MYO9B	0.7142857142857143	7.0
7748	AD	DEG	MYOC	0.0	2.0
7749	AD	DEG	MYOF	0.5	8.0
7750	AD	DEG	MYOM1	0.4285714285714285	7.0
7751	AD	DEG	MYOM2	0.0	4.0
7752	AD	DEG	MYOT	1.0	2.0
7753	AD	DEG	MYOZ3	0.5	4.0
7754	AD	DEG	MYPOP	-0.3333333333333333	6.0
7755	AD	DEG	MYRF	0.2	5.0
7756	AD	DEG	MYRFL	1.0	2.0
7757	AD	DEG	MYRIP	0.6	5.0
7758	AD	DEG	MYSM1	0.0	4.0
7759	AD	DEG	MYT1	0.3333333333333333	3.0
7760	AD	DEG	MYT1L	-0.5	8.0
7761	AD	DEG	MYZAP	1.0	3.0
7762	AD	DEG	MZF1	0.5	8.0
7763	AD	DEG	MZT1	-1.0	3.0
7764	AD	DEG	MZT2A	-0.2	5.0
7765	AD	DEG	MZT2B	-0.2	5.0
7766	AD	DEG	N4BP1	0.3333333333333333	3.0
7767	AD	DEG	N4BP2	0.0	4.0
7768	AD	DEG	N4BP2L1	-1.0	3.0
7769	AD	DEG	N4BP2L2	0.6666666666666666	12.0
7770	AD	DEG	N4BP3	0.2	5.0
7771	AD	DEG	N6AMT1	-0.2	5.0
7772	AD	DEG	NAA15	0.0	4.0
7773	AD	DEG	NAA16	0.4285714285714285	7.0
7774	AD	DEG	NAA20	-0.5555555555555556	9.0
7775	AD	DEG	NAA25	0.3333333333333333	3.0
7776	AD	DEG	NAA30	-1.0	4.0
7777	AD	DEG	NAA35	-0.2	5.0
7778	AD	DEG	NAA38	-0.2	5.0
7779	AD	DEG	NAA40	0.6666666666666666	6.0
7780	AD	DEG	NAA50	0.3333333333333333	3.0
7781	AD	DEG	NAA60	0.4285714285714285	7.0
7782	AD	DEG	NAA80	-1.0	2.0
7783	AD	DEG	NAAA	-0.5	4.0
7784	AD	DEG	NAALAD2	0.5	4.0
7785	AD	DEG	NAALADL1	1.0	2.0
7786	AD	DEG	NAALADL2	0.2	5.0
7787	AD	DEG	NAB1	0.6	5.0
7788	AD	DEG	NAB2	0.0	2.0
7789	AD	DEG	NABP1	1.0	2.0
7790	AD	DEG	NABP2	-0.2	5.0
7791	AD	DEG	NACA	-0.1428571428571428	7.0
7792	AD	DEG	NACA2	0.0	4.0
7793	AD	DEG	NACAD	-0.6	5.0
7794	AD	DEG	NACC1	-0.3333333333333333	6.0
7795	AD	DEG	NACC2	0.5555555555555556	9.0
7796	AD	DEG	NADK	0.7777777777777778	9.0
7797	AD	DEG	NADK2	0.5	8.0
7798	AD	DEG	NADSYN1	-0.6	5.0
7799	AD	DEG	NAE1	-0.2	5.0
7800	AD	DEG	NAF1	-0.5	4.0
7801	AD	DEG	NAGA	1.0	3.0
7802	AD	DEG	NAGK	0.5	4.0
7803	AD	DEG	NAGLU	0.0	4.0
7804	AD	DEG	NAGPA	0.0	6.0
7805	AD	DEG	NAIF1	1.0	2.0
7806	AD	DEG	NAIP	1.0	7.0
7807	AD	DEG	NALCN	-0.6	5.0
7808	AD	DEG	NAMPT	0.2	10.0
7809	AD	DEG	NANOS1	0.3333333333333333	3.0
7810	AD	DEG	NANOS3	-0.3333333333333333	3.0
7811	AD	DEG	NANP	0.0	2.0
7812	AD	DEG	NANS	-0.4285714285714285	7.0
7813	AD	DEG	NAP1L1	0.25	8.0
7814	AD	DEG	NAP1L2	-0.4285714285714285	7.0
7815	AD	DEG	NAP1L3	-0.5555555555555556	9.0
7816	AD	DEG	NAP1L4	-0.1111111111111111	9.0
7817	AD	DEG	NAP1L5	-0.5555555555555556	9.0
7818	AD	DEG	NAPA	0.3333333333333333	3.0
7819	AD	DEG	NAPB	-0.5	8.0
7820	AD	DEG	NAPEPLD	-0.6666666666666666	6.0
7821	AD	DEG	NAPG	0.0	6.0
7822	AD	DEG	NAPRT	-1.0	2.0
7823	AD	DEG	NAPSA	1.0	2.0
7824	AD	DEG	NARF	-0.25	8.0
7825	AD	DEG	NARS1	-1.0	6.0
7826	AD	DEG	NARS2	-0.7142857142857143	7.0
7827	AD	DEG	NASP	1.0	8.0
7828	AD	DEG	NAT10	-0.25	8.0
7829	AD	DEG	NAT14	-1.0	2.0
7830	AD	DEG	NAT16	1.0	4.0
7831	AD	DEG	NAT8	0.0	2.0
7832	AD	DEG	NAT8L	0.0	4.0
7833	AD	DEG	NAT9	0.6	5.0
7834	AD	DEG	NATD1	0.6	5.0
7835	AD	DEG	NAV1	0.3333333333333333	6.0
7836	AD	DEG	NAV2	1.0	11.0
7837	AD	DEG	NAV3	-0.6363636363636364	11.0
7838	AD	DEG	NAXD	-0.2	5.0
7839	AD	DEG	NAXE	-1.0	3.0
7840	AD	DEG	NBAS	-0.3333333333333333	6.0
7841	AD	DEG	NBDY	-1.0	4.0
7842	AD	DEG	NBEA	-1.0	6.0
7843	AD	DEG	NBEAL1	0.1428571428571428	7.0
7844	AD	DEG	NBEAL2	1.0	3.0
7845	AD	DEG	NBL1	-0.1111111111111111	9.0
7846	AD	DEG	NBN	0.4285714285714285	7.0
7847	AD	DEG	NBPF1	1.0	4.0
7848	AD	DEG	NBPF11	1.0	2.0
7849	AD	DEG	NBPF12	1.0	2.0
7850	AD	DEG	NBPF14	1.0	3.0
7851	AD	DEG	NBPF15	0.3333333333333333	3.0
7852	AD	DEG	NBPF19	1.0	3.0
7853	AD	DEG	NBPF20	0.0	2.0
7854	AD	DEG	NBPF3	1.0	3.0
7855	AD	DEG	NBR1	0.2	5.0
7856	AD	DEG	NCALD	-0.5	12.0
7857	AD	DEG	NCAM1	-0.75	8.0
7858	AD	DEG	NCAM2	-1.0	4.0
7859	AD	DEG	NCAN	0.4285714285714285	7.0
7860	AD	DEG	NCAPD2	1.0	4.0
7861	AD	DEG	NCAPD3	1.0	4.0
7862	AD	DEG	NCAPH2	0.0	6.0
7863	AD	DEG	NCBP1	0.2	5.0
7864	AD	DEG	NCBP2	0.0	4.0
7865	AD	DEG	NCBP3	0.5	4.0
7866	AD	DEG	NCDN	-1.0	7.0
7867	AD	DEG	NCEH1	-1.0	4.0
7868	AD	DEG	NCF2	0.6	5.0
7869	AD	DEG	NCF4	1.0	3.0
7870	AD	DEG	NCK1	0.6666666666666666	6.0
7871	AD	DEG	NCK2	0.0	4.0
7872	AD	DEG	NCKAP1	-0.6	5.0
7873	AD	DEG	NCKAP1L	1.0	4.0
7874	AD	DEG	NCKAP5	0.6	5.0
7875	AD	DEG	NCKAP5L	0.6	5.0
7876	AD	DEG	NCKIPSD	-0.6	5.0
7877	AD	DEG	NCL	1.0	3.0
7878	AD	DEG	NCLN	-0.2	10.0
7879	AD	DEG	NCOA1	0.0	10.0
7880	AD	DEG	NCOA2	0.5	4.0
7881	AD	DEG	NCOA3	0.5	4.0
7882	AD	DEG	NCOA4	-0.4285714285714285	7.0
7883	AD	DEG	NCOA5	-0.5	4.0
7884	AD	DEG	NCOA6	0.7142857142857143	7.0
7885	AD	DEG	NCOA7	-0.25	8.0
7886	AD	DEG	NCOR1	0.2	5.0
7887	AD	DEG	NCOR2	-0.2	5.0
7888	AD	DEG	NCR1	1.0	3.0
7889	AD	DEG	NCR2	1.0	2.0
7890	AD	DEG	NCR3LG1	1.0	2.0
7891	AD	DEG	NCS1	-1.0	4.0
7892	AD	DEG	NCSTN	0.2	5.0
7893	AD	DEG	NDC1	-0.6	5.0
7894	AD	DEG	NDE1	0.7142857142857143	7.0
7895	AD	DEG	NDEL1	-0.4285714285714285	7.0
7896	AD	DEG	NDFIP1	-0.4545454545454545	11.0
7897	AD	DEG	NDFIP2	-1.0	4.0
7898	AD	DEG	NDN	-0.6666666666666666	12.0
7899	AD	DEG	NDNF	1.0	2.0
7900	AD	DEG	NDOR1	0.5	4.0
7901	AD	DEG	NDP	0.0	6.0
7902	AD	DEG	NDRG1	0.6666666666666666	6.0
7903	AD	DEG	NDRG2	0.6	10.0
7904	AD	DEG	NDRG3	-0.8	10.0
7905	AD	DEG	NDRG4	-0.8	10.0
7906	AD	DEG	NDST1	-0.3333333333333333	3.0
7907	AD	DEG	NDST2	1.0	2.0
7908	AD	DEG	NDST3	-0.3333333333333333	6.0
7909	AD	DEG	NDST4	1.0	2.0
7910	AD	DEG	NDUFA1	-0.4285714285714285	7.0
7911	AD	DEG	NDUFA10	-0.6363636363636364	11.0
7912	AD	DEG	NDUFA11	-1.0	5.0
7913	AD	DEG	NDUFA12	-0.5	8.0
7914	AD	DEG	NDUFA2	-0.5555555555555556	9.0
7915	AD	DEG	NDUFA3	-1.0	7.0
7916	AD	DEG	NDUFA4	-0.5	8.0
7917	AD	DEG	NDUFA4L2	0.2	5.0
7918	AD	DEG	NDUFA5	-0.5555555555555556	9.0
7919	AD	DEG	NDUFA6	-0.5	8.0
7920	AD	DEG	NDUFA8	-0.4285714285714285	7.0
7921	AD	DEG	NDUFA9	-1.0	10.0
7922	AD	DEG	NDUFAB1	-0.6363636363636364	11.0
7923	AD	DEG	NDUFAF1	-0.7142857142857143	7.0
7924	AD	DEG	NDUFAF2	-1.0	2.0
7925	AD	DEG	NDUFAF3	0.5	4.0
7926	AD	DEG	NDUFAF4	-0.7142857142857143	7.0
7927	AD	DEG	NDUFAF5	-0.75	8.0
7928	AD	DEG	NDUFAF6	-0.75	8.0
7929	AD	DEG	NDUFAF7	0.2	5.0
7930	AD	DEG	NDUFB1	-0.2	5.0
7931	AD	DEG	NDUFB10	-0.4285714285714285	7.0
7932	AD	DEG	NDUFB11	-0.4285714285714285	7.0
7933	AD	DEG	NDUFB2	-0.3333333333333333	6.0
7934	AD	DEG	NDUFB3	-0.3333333333333333	6.0
7935	AD	DEG	NDUFB4	-0.3333333333333333	6.0
7936	AD	DEG	NDUFB5	-0.6363636363636364	11.0
7937	AD	DEG	NDUFB6	-0.6	10.0
7938	AD	DEG	NDUFB7	-0.3333333333333333	6.0
7939	AD	DEG	NDUFB8	-1.0	3.0
7940	AD	DEG	NDUFB9	0.0	6.0
7941	AD	DEG	NDUFC1	0.3333333333333333	3.0
7942	AD	DEG	NDUFC2	0.0	2.0
7943	AD	DEG	NDUFS1	-0.6	10.0
7944	AD	DEG	NDUFS2	-0.7142857142857143	7.0
7945	AD	DEG	NDUFS3	-0.4285714285714285	7.0
7946	AD	DEG	NDUFS4	-0.6	10.0
7947	AD	DEG	NDUFS5	-0.4285714285714285	7.0
7948	AD	DEG	NDUFS6	-0.3333333333333333	6.0
7949	AD	DEG	NDUFS7	-0.4285714285714285	7.0
7950	AD	DEG	NDUFS8	0.0	6.0
7951	AD	DEG	NDUFV1	-0.4545454545454545	11.0
7952	AD	DEG	NDUFV2	0.3333333333333333	3.0
7953	AD	DEG	NDUFV3	-0.25	8.0
7954	AD	DEG	NEB	0.6	5.0
7955	AD	DEG	NEBL	0.5	8.0
7956	AD	DEG	NECAB1	-0.6	15.0
7957	AD	DEG	NECAB2	-0.5	4.0
7958	AD	DEG	NECAB3	-0.8	10.0
7959	AD	DEG	NECAP1	-0.5555555555555556	9.0
7960	AD	DEG	NECAP2	1.0	9.0
7961	AD	DEG	NECTIN1	-0.5	4.0
7962	AD	DEG	NECTIN2	0.3333333333333333	3.0
7963	AD	DEG	NECTIN3	-1.0	4.0
7964	AD	DEG	NEDD1	0.8	10.0
7965	AD	DEG	NEDD4	0.3333333333333333	6.0
7966	AD	DEG	NEDD4L	-0.1666666666666666	12.0
7967	AD	DEG	NEDD8	-1.0	6.0
7968	AD	DEG	NEDD9	0.5	8.0
7969	AD	DEG	NEFH	-0.7142857142857143	7.0
7970	AD	DEG	NEFL	-0.5555555555555556	9.0
7971	AD	DEG	NEFM	-0.4285714285714285	7.0
7972	AD	DEG	NEGR1	-1.0	4.0
7973	AD	DEG	NEIL1	1.0	5.0
7974	AD	DEG	NEIL2	0.2	5.0
7975	AD	DEG	NEK1	0.4	10.0
7976	AD	DEG	NEK10	0.0	4.0
7977	AD	DEG	NEK11	0.0	8.0
7978	AD	DEG	NEK2	-0.5	4.0
7979	AD	DEG	NEK3	0.0	2.0
7980	AD	DEG	NEK4	0.5	4.0
7981	AD	DEG	NEK5	0.3333333333333333	3.0
7982	AD	DEG	NEK6	-0.2	5.0
7983	AD	DEG	NEK7	0.2727272727272727	11.0
7984	AD	DEG	NEK8	0.6666666666666666	6.0
7985	AD	DEG	NEK9	0.5555555555555556	9.0
7986	AD	DEG	NELFA	0.7142857142857143	7.0
7987	AD	DEG	NELFB	-0.5	4.0
7988	AD	DEG	NELFCD	0.3333333333333333	6.0
7989	AD	DEG	NELFE	-0.5	8.0
7990	AD	DEG	NELL1	-0.8181818181818182	11.0
7991	AD	DEG	NELL2	-0.4285714285714285	7.0
7992	AD	DEG	NEMF	0.7142857142857143	7.0
7993	AD	DEG	NEMP1	0.0	4.0
7994	AD	DEG	NEMP2	1.0	3.0
7995	AD	DEG	NENF	0.1428571428571428	7.0
7996	AD	DEG	NEO1	0.5555555555555556	9.0
7997	AD	DEG	NEPRO	-0.7142857142857143	7.0
7998	AD	DEG	NES	0.6666666666666666	6.0
7999	AD	DEG	NET1	0.1428571428571428	7.0
8000	AD	DEG	NETO1	-0.1428571428571428	7.0
8001	AD	DEG	NETO2	-0.5	8.0
8002	AD	DEG	NEU1	-0.75	8.0
8003	AD	DEG	NEU3	-0.6	5.0
8004	AD	DEG	NEU4	0.3333333333333333	3.0
8005	AD	DEG	NEURL1	0.0	4.0
8006	AD	DEG	NEURL1B	0.0	2.0
8007	AD	DEG	NEURL2	1.0	3.0
8008	AD	DEG	NEURL3	1.0	2.0
8009	AD	DEG	NEURL4	0.2	5.0
8010	AD	DEG	NEUROD1	0.0	2.0
8011	AD	DEG	NEUROD2	-1.0	2.0
8012	AD	DEG	NEUROD6	-0.6363636363636364	11.0
8013	AD	DEG	NEUROG3	-1.0	2.0
8014	AD	DEG	NEXN	0.7142857142857143	7.0
8015	AD	DEG	NF1	0.6	5.0
8016	AD	DEG	NF2	0.4285714285714285	7.0
8017	AD	DEG	NFAM1	1.0	6.0
8018	AD	DEG	NFASC	0.6666666666666666	6.0
8019	AD	DEG	NFAT5	0.8181818181818182	11.0
8020	AD	DEG	NFATC1	1.0	4.0
8021	AD	DEG	NFATC2	1.0	9.0
8022	AD	DEG	NFATC2IP	1.0	4.0
8023	AD	DEG	NFATC3	0.2	5.0
8024	AD	DEG	NFATC4	1.0	5.0
8025	AD	DEG	NFE2	-1.0	2.0
8026	AD	DEG	NFE2L1	0.0	6.0
8027	AD	DEG	NFE2L2	1.0	7.0
8028	AD	DEG	NFE2L3	1.0	2.0
8029	AD	DEG	NFIA	0.6666666666666666	12.0
8030	AD	DEG	NFIB	0.4	10.0
8031	AD	DEG	NFIC	0.6923076923076923	13.0
