community,pathway,hubness in community,curated category
9,GO_REGULATION_OF_RECEPTOR_BINDING,0.001161334,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION,0.00463355,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT,0.011695604,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.018560156,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_ORGANOPHOSPHATE_ESTER_TRANSPORT,0.015805693,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_LIPID_HOMEOSTASIS,0.015296963,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.012800504,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.005363174,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,0.001841801,Signal Transduction
9,GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.017282707,Signal Transduction
9,GO_REGULATION_OF_LIPASE_ACTIVITY,0.008313849,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
9,GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,0.010532214,Signal Transduction
9,GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION,0.013089968,Signal Transduction
9,GO_CELLULAR_LIPID_CATABOLIC_PROCESS,0.01053969,Signal Transduction
9,GO_REGULATION_OF_LIPID_TRANSPORT,0.022047163,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS,0.004988468,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,0.004404942,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
9,GO_NEUTRAL_LIPID_METABOLIC_PROCESS,0.017563554,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,0.008390659,Immune System
9,GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.013644267,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_INTRACELLULAR_LIPID_TRANSPORT,0.006654896,Metabolism of proteins
9,GO_GLYCEROLIPID_CATABOLIC_PROCESS,0.012189242,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,0.003599304,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_REGULATION_OF_LIPID_CATABOLIC_PROCESS,0.008337913,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_PHOSPHOLIPID_CATABOLIC_PROCESS,0.004664448,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_STEROL_METABOLIC_PROCESS,0.01655825,REACTOME_AUTOPHAGY
9,GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,0.009287505,Metabolism of proteins
9,GO_RECEPTOR_CATABOLIC_PROCESS,0.00238774,Metabolism
9,GO_ALCOHOL_BIOSYNTHETIC_PROCESS,0.008589359,Metabolism
9,GO_ACYLGLYCEROL_METABOLIC_PROCESS,0.008676476,Metabolism
9,GO_REGULATION_OF_CHOLESTEROL_ESTERIFICATION,0.006926824,Metabolism
9,GO_CHOLESTEROL_STORAGE,0.005598538,REACTOME_DIGESTION_AND_ABSORPTION
9,GO_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE,0.002235346,Metabolism
9,GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE,0.003225193,Metabolism
9,GO_POSITIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,0.001238711,Metabolism
9,GO_NEGATIVE_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,0.001339336,REACTOME_AUTOPHAGY
9,GO_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,0.004532243,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.002009665,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.001703923,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,0.002417951,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,0.002312133,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.0025141,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_AMINOPHOSPHOLIPID_TRANSPORT,0.000621704,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_SEQUESTERING_OF_TRIGLYCERIDE,0.002509446,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS,0.003304023,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_PROTEIN_CONTAINING_COMPLEX_REMODELING,0.011149119,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_LIPID_DROPLET_ORGANIZATION,0.000889592,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_STEROID_ESTERIFICATION,0.007555119,REACTOME_TRANSPORT_OF_SMALL_MOLECULES
9,GO_RESPONSE_TO_STILBENOID,0.001005167,Metabolism
9,GO_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS,0.000417779,Metabolism
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BIOSYNTHETIC_PROCESS,0.001105864,Metabolism
9,GO_MODULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION,0.00071346,Signal Transduction
9,GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.010056448,Metabolism
9,GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.007894033,Metabolism
9,GO_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION,0.000870048,Metabolism
9,GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS,0.001702217,Metabolism
9,GO_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT,0.002174769,Immune System
9,GO_INTESTINAL_LIPID_ABSORPTION,0.004987757,Immune System
9,GO_INTERMEMBRANE_LIPID_TRANSFER,0.00234591,Immune System
9,GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE,0.00051302,Immune System
9,GO_SECONDARY_ALCOHOL_METABOLIC_PROCESS,0.016332614,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS,0.001900603,REACTOME_DISEASE
9,GO_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,0.011123,Signal Transduction
9,GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,0.014115523,Signal Transduction
9,GO_AMYLOID_FIBRIL_FORMATION,0.00130516,Signal Transduction
9,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING,0.00651266,Signal Transduction
9,GO_LIPID_TRANSPORTER_ACTIVITY,0.014808347,Signal Transduction
9,GO_STEROID_BINDING,0.01829496,Signal Transduction
9,GO_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING,0.003676801,Signal Transduction
9,GO_PROTEIN_LIPID_COMPLEX_BINDING,0.005853398,Signal Transduction
9,GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING,0.019478847,REACTOME_VESICLE_MEDIATED_TRANSPORT
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING,0.002046672,Immune System
9,GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING,0.00586519,Signal Transduction
9,GO_TRIGLYCERIDE_LIPASE_ACTIVITY,0.002129354,Metabolism of proteins
9,GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING,0.026707142,REACTOME_DEVELOPMENTAL_BIOLOGY
9,GO_S100_PROTEIN_BINDING,0.000769292,REACTOME_DEVELOPMENTAL_BIOLOGY
9,GO_SCAVENGER_RECEPTOR_ACTIVITY,0.001070713,Immune System
9,GO_PHOSPHOLIPID_TRANSLOCATING_ATPASE_ACTIVITY,0.002936612,Signal Transduction
9,GO_ALCOHOL_BINDING,0.016397046,Signal Transduction
9,GO_STEROL_BINDING,0.016961849,Signal Transduction
9,GO_PHOSPHATIDYLINOSITOL_BINDING,0.01819756,Signal Transduction
9,GO_PHOSPHOLIPASE_INHIBITOR_ACTIVITY,0.001690986,Immune System
9,GO_STEROL_TRANSPORTER_ACTIVITY,0.013152914,Immune System
9,GO_LIPASE_INHIBITOR_ACTIVITY,0.004396734,Immune System
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING,0.003542303,Immune System
9,GO_PHOSPHATIDYLSERINE_BINDING,0.010584038,Signal Transduction
9,GO_GLYCOLIPID_BINDING,0.001354647,Signal Transduction
9,GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING,0.027462245,Metabolism
9,GO_MODIFIED_AMINO_ACID_BINDING,0.009738354,Metabolism
9,GO_CARGO_RECEPTOR_ACTIVITY,0.002936603,Metabolism
9,GO_LIPASE_ACTIVATOR_ACTIVITY,0.001298235,Metabolism
9,GO_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING,0.007670006,Immune System
9,GO_CHOLESTEROL_TRANSPORTER_ACTIVITY,0.010172768,Immune System
9,GO_QUATERNARY_AMMONIUM_GROUP_BINDING,0.005359231,Immune System
9,GO_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY,0.00158296,Immune System
9,GO_PHOSPHOLIPID_TRANSPORTER_ACTIVITY,0.009859814,Immune System
9,GO_1_PHOSPHATIDYLINOSITOL_BINDING,0.002402941,Immune System
9,GO_PHOSPHATIDIC_ACID_BINDING,0.003123284,REACTOME_DISEASE
9,GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING,0.007472426,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_APOLIPOPROTEIN_BINDING,0.002716841,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_LIPID_BINDING,0.026357391,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_PHOSPHOLIPID_BINDING,0.021705414,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_BINDING,0.008570396,Signal Transduction
9,GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING,0.006587148,Signal Transduction
9,GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING,0.006524121,Signal Transduction
9,GO_STEROL_ESTERASE_ACTIVITY,0.000325118,Signal Transduction
9,GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY,0.001078973,Signal Transduction
9,GO_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY,0.00129214,Metabolism
9,GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING,0.003340363,Signal Transduction
9,GO_PHOSPHATIDYLETHANOLAMINE_BINDING,0.001148317,Signal Transduction
9,GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY,0.002296086,Signal Transduction
9,GO_PHOSPHATIDYLINOSITOL_TRANSPORTER_ACTIVITY,0.001319773,Signal Transduction
9,GO_PHOSPHOLIPASE_ACTIVATOR_ACTIVITY,0.000625643,Signal Transduction
9,GO_SUPEROXIDE_GENERATING_NADPH_OXIDASE_ACTIVATOR_ACTIVITY,0.001194781,REACTOME_PROTEIN_LOCALIZATION
9,GO_CARNITINE_O_ACYLTRANSFERASE_ACTIVITY,0.000321898,REACTOME_PROTEIN_LOCALIZATION
9,GO_O_PALMITOYLTRANSFERASE_ACTIVITY,0.000412693,Metabolism
9,GO_PHOSPHOLIPID_SCRAMBLASE_ACTIVITY,0.001001486,Signal Transduction
9,GO_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY,0.001055458,Signal Transduction
9,GO_CLATHRIN_HEAVY_CHAIN_BINDING,0.000901887,Immune System
9,GO_APOLIPOPROTEIN_A_I_BINDING,0.001499487,REACTOME_METABOLISM_OF_RNA
9,GO_APOLIPOPROTEIN_RECEPTOR_BINDING,0.002831339,Immune System
9,GO_LIPASE_BINDING,0.001902609,Immune System
9,GO_AP_2_ADAPTOR_COMPLEX_BINDING,0.000684048,Immune System
9,GO_CERAMIDE_TRANSPORTER_ACTIVITY,0.001916697,Immune System
9,GO_AP_1_ADAPTOR_COMPLEX_BINDING,0.000522613,Immune System
9,GO_GLYCOSPHINGOLIPID_BINDING,0.000463397,Immune System
9,GO_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_BINDING,0.000744907,Metabolism
9,GO_SPHINGOLIPID_TRANSPORTER_ACTIVITY,0.001911805,Signal Transduction
9,GO_SPHINGOLIPID_BINDING,0.002205393,REACTOME_PROTEIN_LOCALIZATION
9,GO_VIRION_BINDING,0.000640626,Signal Transduction
9,GO_ACYLGLYCEROL_LIPASE_ACTIVITY,0.00070406,REACTOME_AUTOPHAGY
9,GO_PHOSPHATIDYLCHOLINE_STEROL_O_ACYLTRANSFERASE_ACTIVATOR_ACTIVITY,0.005870318,REACTOME_PROTEIN_LOCALIZATION
9,GO_CERAMIDE_BINDING,0.002094561,REACTOME_NEURONAL_SYSTEM
9,GO_ENDOCYTIC_ADAPTOR_ACTIVITY,0.001372293,REACTOME_AUTOPHAGY
9,GO_INTERMEMBRANE_LIPID_TRANSFER_ACTIVITY,0.002068051,REACTOME_AUTOPHAGY
9,GO_PHOSPHATIDYLGLYCEROL_BINDING,0.001829349,REACTOME_AUTOPHAGY
9,GO_CARDIOLIPIN_BINDING,0.001171613,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_CERAMIDE_1_PHOSPHATE_BINDING,0.001528677,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
9,GO_PHOSPHATIDIC_ACID_TRANSPORTER_ACTIVITY,0.000924294,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
10,KEGG_MAPK_SIGNALING_PATHWAY,0.007408492,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
10,KEGG_ERBB_SIGNALING_PATHWAY,0.007655022,REACTOME_AUTOPHAGY
10,KEGG_MTOR_SIGNALING_PATHWAY,0.002283347,REACTOME_DEVELOPMENTAL_BIOLOGY
10,KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.001609801,REACTOME_NEURONAL_SYSTEM
10,KEGG_VEGF_SIGNALING_PATHWAY,0.004028642,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
10,KEGG_FOCAL_ADHESION,0.004922106,REACTOME_GENE_EXPRESSION_TRANSCRIPTION
10,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.004308295,REACTOME_NEURONAL_SYSTEM
10,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.004971077,REACTOME_NEURONAL_SYSTEM
10,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.004450314,REACTOME_NEURONAL_SYSTEM
10,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.004978672,Metabolism
10,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.002563678,Signal Transduction
10,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.006761804,Signal Transduction
10,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.007716092,Immune System
10,KEGG_INSULIN_SIGNALING_PATHWAY,0.004694581,Metabolism of proteins
10,KEGG_TYPE_II_DIABETES_MELLITUS,0.001885385,Metabolism of proteins
10,KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.002244249,Immune System
10,KEGG_PATHWAYS_IN_CANCER,0.009256654,REACTOME_METABOLISM_OF_RNA
10,KEGG_COLORECTAL_CANCER,0.003307844,Metabolism of proteins
10,KEGG_RENAL_CELL_CARCINOMA,0.005694475,Metabolism
10,KEGG_PANCREATIC_CANCER,0.003970906,Immune System
10,KEGG_ENDOMETRIAL_CANCER,0.005320003,Immune System
10,KEGG_GLIOMA,0.006343048,Immune System
10,KEGG_PROSTATE_CANCER,0.005941251,GO_CELL_CYCLE_PROCESS
10,KEGG_THYROID_CANCER,0.001952933,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,KEGG_MELANOMA,0.0102379,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,KEGG_BLADDER_CANCER,0.002691656,GO_CELLULAR_DEVELOPMENTAL_PROCESS
10,KEGG_CHRONIC_MYELOID_LEUKEMIA,0.006062201,GO_CELLULAR_METABOLIC_PROCESS
10,KEGG_ACUTE_MYELOID_LEUKEMIA,0.004955895,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,KEGG_NON_SMALL_CELL_LUNG_CANCER,0.005630403,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
10,REACTOME_SIGNALING_BY_SCF_KIT,0.004632151,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
10,REACTOME_REGULATION_OF_KIT_SIGNALING,0.001660867,GO_CELLULAR_LOCALIZATION
10,REACTOME_SIGNALING_BY_ERBB4,0.004513942,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_SIGNALING_BY_ERBB2,0.005796684,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
10,REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,0.003435916,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
10,REACTOME_SIGNALING_BY_EGFR_IN_CANCER,0.005431453,GO_CELLULAR_LOCALIZATION
10,REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.001636266,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.003385891,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.002890439,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.00118207,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.013626484,GO_REGULATION_OF_MOLECULAR_FUNCTION
10,REACTOME_ARMS_MEDIATED_ACTIVATION,0.000541589,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,0.001463773,GO_CELLULAR_DEVELOPMENTAL_PROCESS
10,REACTOME_SIGNALLING_TO_RAS,0.003078939,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_SIGNALLING_TO_ERKS,0.004290813,GO_ESTABLISHMENT_OF_LOCALIZATION
10,REACTOME_P38MAPK_EVENTS,0.0017409,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
10,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.011167273,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
10,REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,0.00030908,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.003009222,GO_CELL_MOTILITY
10,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.013414536,GO_CELLULAR_METABOLIC_PROCESS
10,REACTOME_PI3K_AKT_ACTIVATION,0.001652277,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_PECAM1_INTERACTIONS,0.001043944,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_GAB1_SIGNALOSOME,0.003048666,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
10,REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.003545914,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
10,REACTOME_TIE2_SIGNALING,0.004124668,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
10,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.000947035,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
10,REACTOME_SIGNALING_BY_PDGF,0.004494581,GO_CELLULAR_DEVELOPMENTAL_PROCESS
10,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.002346842,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.00495852,GO_ESTABLISHMENT_OF_LOCALIZATION
10,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.002629626,GO_IMMUNE_RESPONSE
10,REACTOME_CD28_CO_STIMULATION,0.003064535,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
10,REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,0.001129345,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,0.003276074,GO_CELLULAR_DEVELOPMENTAL_PROCESS
10,REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.002114214,GO_CELLULAR_LOCALIZATION
10,REACTOME_CTLA4_INHIBITORY_SIGNALING,0.001705713,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
10,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.00118169,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
10,REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.00305044,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
10,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.00188825,GO_CELLULAR_METABOLIC_PROCESS
10,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.012652208,GO_CELL_MOTILITY
10,REACTOME_SIGNAL_ATTENUATION,0.002153947,GO_SYSTEM_PROCESS
10,REACTOME_SOS_MEDIATED_SIGNALLING,0.002860579,GO_ESTABLISHMENT_OF_LOCALIZATION
10,REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION,0.005586608,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_SIGNALING_BY_FGFR,0.014794834,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION,0.005796571,GO_MYELOID_CELL_HOMEOSTASIS
10,REACTOME_IRS_MEDIATED_SIGNALLING,0.012870397,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,0.001496167,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.003710851,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
10,REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING,0.000410735,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
10,REACTOME_SIGNALING_BY_NTRKS,0.007171601,GO_CELLULAR_COMPONENT_ORGANIZATION_OR_BIOGENESIS
10,REACTOME_FRS2_MEDIATED_ACTIVATION,0.001385808,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_SIGNALING_BY_EGFR,0.005471446,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,0.001803579,GO_CELL_MOTILITY
10,REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,0.005675565,GO_ANATOMICAL_STRUCTURE_MORPHOGENESIS
10,REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,0.006836819,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_SIGNALING_BY_NTRK1_TRKA,0.006316473,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,0.005010473,GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION
10,REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,0.006517978,GO_ESTABLISHMENT_OF_LOCALIZATION
10,REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION,0.002106872,GO_ESTABLISHMENT_OF_LOCALIZATION
10,REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION,0.002893863,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,0.004694732,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,0.00224265,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_SIGNALING_BY_VEGF,0.004445066,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,0.001188516,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_DAP12_INTERACTIONS,0.00371753,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,0.002737751,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.012932972,GO_RESPONSE_TO_CHEMICAL
10,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.01255518,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
10,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,0.01296398,GO_CELLULAR_METABOLIC_PROCESS
10,REACTOME_DAP12_SIGNALING,0.004073473,GO_ORGANIC_SUBSTANCE_METABOLIC_PROCESS
10,REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R,0.002869441,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_GRB2:SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.001653121,GO_RESPONSE_TO_ABIOTIC_STIMULUS
10,REACTOME_NEPHRIN_FAMILY_INTERACTIONS,0.001134902,GO_CELLULAR_DEVELOPMENTAL_PROCESS
10,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,0.000911833,GO_ANATOMICAL_STRUCTURE_DEVELOPMENT
10,REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,0.00067596,GO_REGULATION_OF_BIOLOGICAL_PROCESS
10,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,0.002094209,GO_SYSTEM_PROCESS
