	id	cell_type	ctrl_ids	curator	drug_name	drugbank_id	geo_id	organism	pert_ids	platform	pubchem_cid	smiles	version
437	drug:P5035	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672253|GSM672254|GSM672255		potassium bromide|biomarker		GSE27210	human	GSM672267|GSM672283|GSM672299	GPL570			2.0
438	drug:P5036	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672253|GSM672254|GSM672255		biomarker		GSE27210	human	GSM672268|GSM672284|GSM672300	GPL570			2.0
439	drug:P5037	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672253|GSM672254|GSM672255		biomarker		GSE27210	human	GSM672269|GSM672285|GSM672301	GPL570			2.0
440	drug:P5032	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672253|GSM672254|GSM672255		potassium bromide|biomarker		GSE27210	human	GSM672259|GSM672275|GSM672291	GPL570			2.0
441	drug:P5033	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672253|GSM672254|GSM672255		biomarker		GSE27210	human	GSM672260|GSM672276|GSM672292	GPL570			2.0
442	drug:P3315	Cultured Cell Line	GSM1672073|GSM1672110|GSM1672120				GSE68453	human	GSM1671971|GSM1672033|GSM1672034	GPL10558			2.0
443	drug:P5437	Intestines|Colon structure (body structure)|Epidermis|Fetus|Fetus|Body tissue	GSM836143|GSM836144				GSE33806	human	GSM836147|GSM836148	GPL10558			2.0
444	drug:P1650	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230881|GSM1230882|GSM1230883		eribulin|paclitaxel		GSE50831	human	GSM1230740|GSM1230741|GSM1230742	GPL570			2.0
445	drug:P1121	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230728|GSM1230729|GSM1230730		paclitaxel|eribulin		GSE50831	human	GSM1230752|GSM1230753|GSM1230754	GPL570			2.0
446	drug:P1655	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230881|GSM1230882|GSM1230883		paclitaxel|eribulin		GSE50831	human	GSM1230761|GSM1230762|GSM1230763	GPL570			2.0
447	drug:P860	Cultured Cell Line|Cells|Tumor cells, malignant	GSM1230542|GSM1230543|GSM1230544		eribulin|paclitaxel		GSE50830	human	GSM1230598|GSM1230599|GSM1230600	GPL570			2.0
448	drug:P4079	Lung|Cultured Cell Line|large latent transforming growth factor-beta complex|Cells [Chemical/Ingredient]	GSM381781|GSM381782|GSM381801|GSM381802		dimethyl sulfoxide		GSE15287	mouse	GSM381787|GSM381788|GSM381807|GSM381808	GPL6333			2.0
449	drug:P4078	Lung|Cultured Cell Line|large latent transforming growth factor-beta complex|Cells [Chemical/Ingredient]	GSM381781|GSM381782|GSM381801|GSM381802		dimethyl sulfoxide		GSE15287	mouse	GSM381785|GSM381786|GSM381805|GSM381806	GPL6333			2.0
450	drug:P1658	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230881|GSM1230882|GSM1230883		eribulin|paclitaxel		GSE50831	human	GSM1230776|GSM1230777|GSM1230778	GPL570			2.0
451	drug:P4771	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573756|GSM573757|GSM573758				GSE23394	human	GSM573732|GSM573733|GSM573734	GPL570			2.0
452	drug:P5722	Lung|Lung|Body tissue	GSM986352|GSM986353|GSM986354|GSM986355|GSM986356|GSM986357|GSM986358		bleomycin A2		GSE40151	mouse	GSM986407|GSM986408|GSM986409|GSM986410|GSM986411|GSM986412|GSM986413|GSM986414	GPL1261			2.0
453	drug:P5377	Entire breast|Cultured Cell Line|Epithelial Cells|Body tissue|Cells [Chemical/Ingredient]	GSM824453|GSM824454		inhibitor|ligand		GSE33340	human	GSM824426|GSM824434|GSM824438|GSM824442	GPL6883			2.0
454	drug:P5723	Lung|Lung|Body tissue	GSM986367|GSM986368|GSM986369|GSM986370|GSM986371|GSM986372|GSM986373|GSM986374		bleomycin A2		GSE40151	mouse	GSM986312|GSM986313|GSM986314|GSM986315|GSM986316|GSM986317|GSM986318|GSM986319	GPL1261			2.0
455	drug:P5376	Entire breast|Cultured Cell Line|Epithelial Cells|Body tissue|Entire cell|Cells [Chemical/Ingredient]	GSM824453|GSM824454		inhibitor|ligand		GSE33340	human	GSM824425|GSM824428|GSM824432|GSM824436	GPL6883			2.0
456	drug:P5375	Entire breast|Cultured Cell Line|Epithelial Cells|Body tissue|Cells [Chemical/Ingredient]	GSM824449|GSM824450		inhibitor|ligand		GSE33340	human	GSM824451|GSM824452	GPL6883			2.0
457	drug:P5374	Entire breast|Cultured Cell Line|Epithelial Cells|Body tissue|Cells [Chemical/Ingredient]	GSM824449|GSM824450		inhibitor|ligand		GSE33340	human	GSM824447|GSM824448	GPL6883			2.0
458	drug:P5373	Entire breast|Cultured Cell Line|Epithelial Cells|Body tissue|Cells [Chemical/Ingredient]	GSM824449|GSM824450		inhibitor|ligand		GSE33340	human	GSM824445|GSM824446	GPL6883			2.0
459	drug:P5372	Entire breast|Cultured Cell Line|Epithelial Cells|Body tissue|Entire cell|Cells [Chemical/Ingredient]	GSM824449|GSM824450		inhibitor|ligand		GSE33340	human	GSM824430|GSM824433|GSM824437|GSM824441	GPL6883			2.0
460	drug:P2112	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376340|GSM1376341		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376342|GSM1376343	GPL570			2.0
461	drug:P2111	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376340|GSM1376341		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376338|GSM1376339	GPL570			2.0
462	drug:P2116	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376344|GSM1376345		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376326|GSM1376327	GPL570			2.0
463	drug:P2117	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376344|GSM1376345		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376330|GSM1376331	GPL570			2.0
464	drug:P2114	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376340|GSM1376341		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376350|GSM1376351	GPL570			2.0
465	drug:P2115	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376344|GSM1376345		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376322|GSM1376323	GPL570			2.0
466	drug:P2118	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376344|GSM1376345		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376334|GSM1376335	GPL570			2.0
467	drug:P2119	Cultured Cell Line|Lung|Entire cell|Cells [Chemical/Ingredient]	GSM1376344|GSM1376345		erlotinib|dimethyl sulfoxide		GSE57156	human	GSM1376338|GSM1376339	GPL570			2.0
468	drug:P4983	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672076|GSM672082|GSM672088		biomarker		GSE27202	human	GSM672081|GSM672087|GSM672093	GPL570			2.0
469	drug:P4982	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672076|GSM672082|GSM672088		biomarker		GSE27202	human	GSM672080|GSM672086|GSM672092	GPL570			2.0
470	drug:P4981	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672076|GSM672082|GSM672088		biomarker		GSE27202	human	GSM672077|GSM672083|GSM672089	GPL570			2.0
471	drug:P4980	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672076|GSM672082|GSM672088		biomarker		GSE27202	human	GSM672070|GSM672071|GSM672072	GPL570			2.0
472	drug:P4987	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672094|GSM672095|GSM672096		biomarker		GSE27202	human	GSM672080|GSM672086|GSM672092	GPL570			2.0
473	drug:P4986	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672094|GSM672095|GSM672096		biomarker		GSE27202	human	GSM672077|GSM672083|GSM672089	GPL570			2.0
474	drug:P4985	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672094|GSM672095|GSM672096		biomarker		GSE27202	human	GSM672070|GSM672071|GSM672072	GPL570			2.0
475	drug:P4984	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672076|GSM672082|GSM672088		biomarker		GSE27202	human	GSM672106|GSM672107|GSM672108	GPL570			2.0
476	drug:P4989	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672094|GSM672095|GSM672096		biomarker		GSE27202	human	GSM672106|GSM672107|GSM672108	GPL570			2.0
477	drug:P4988	Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient]	GSM672094|GSM672095|GSM672096		biomarker		GSE27202	human	GSM672081|GSM672087|GSM672093	GPL570			2.0
478	drug:P4679	Mesenteric Arteries|Arteries|Mesentery|Body tissue	GSM567820|GSM567821|GSM567822|GSM567823		protein polypeptide chain|17alpha-ethynylestradiol|estrogen		GSE23037	rat	GSM567824|GSM567825|GSM567826	GPL2896			2.0
479	drug:P4678	Cells [Chemical/Ingredient]|Cultured Cell Line|Breast Cancer Cell	GSM567479|GSM567480|GSM567483|GSM567484		sarcosine		GSE22991	human	GSM567481|GSM567482|GSM567485|GSM567486	GPL96			2.0
480	drug:P1005	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230701|GSM1230702|GSM1230703		paclitaxel|eribulin		GSE50831	human	GSM1230743|GSM1230744|GSM1230745	GPL570			2.0
481	drug:P1004	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230701|GSM1230702|GSM1230703		eribulin|paclitaxel		GSE50831	human	GSM1230740|GSM1230741|GSM1230742	GPL570			2.0
482	drug:P1007	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230701|GSM1230702|GSM1230703		paclitaxel|eribulin		GSE50831	human	GSM1230752|GSM1230753|GSM1230754	GPL570			2.0
483	drug:P1006	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230701|GSM1230702|GSM1230703		eribulin|paclitaxel		GSE50831	human	GSM1230749|GSM1230750|GSM1230751	GPL570			2.0
484	drug:P1003	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230701|GSM1230702|GSM1230703		paclitaxel|eribulin		GSE50831	human	GSM1230734|GSM1230735|GSM1230736	GPL570			2.0
485	drug:P1002	Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant	GSM1230701|GSM1230702|GSM1230703		eribulin|paclitaxel		GSE50831	human	GSM1230731|GSM1230732|GSM1230733	GPL570			2.0
486	drug:P4512	Cultured Cell Line|Cells|effusion|Epidermis|Larynx|Foreskin of penis|Cells [Chemical/Ingredient]	GSM506367|GSM506368|GSM506369		cisplatin		GSE20185	human	GSM506391|GSM506392|GSM506393	GPL6947			2.0
487	drug:P4514	Cultured Cell Line|Cells|effusion|hypopharynx|Larynx|Squamous epithelial cell|Cell Fraction|Cells [Chemical/Ingredient]	GSM506376|GSM506377|GSM506378		cisplatin		GSE20185	human	GSM506373|GSM506374|GSM506375	GPL6947			2.0
488	drug:P4515	Cultured Cell Line|Cells|hypopharynx|Squamous epithelial cell|Cell Fraction|Cells [Chemical/Ingredient]	GSM506376|GSM506377|GSM506378		cisplatin		GSE20185	human	GSM506379|GSM506380|GSM506381	GPL6947			2.0
489	drug:P4516	Cultured Cell Line|Cells|hypopharynx|Squamous epithelial cell|Cell Fraction|Cells [Chemical/Ingredient]	GSM506376|GSM506377|GSM506378		cisplatin		GSE20185	human	GSM506382|GSM506383|GSM506384	GPL6947			2.0
490	drug:P4517	Cultured Cell Line|Cells|Epidermis|hypopharynx|Squamous epithelial cell|Foreskin of penis|Cells [Chemical/Ingredient]	GSM506376|GSM506377|GSM506378		cisplatin		GSE20185	human	GSM506388|GSM506389|GSM506390	GPL6947			2.0
491	drug:P148	Urinary Bladder|Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Cells [Chemical/Ingredient]	GSM1022240|GSM1022241		inhibitor		GSE41676	human	GSM1022236|GSM1022237	GPL10558			2.0
492	drug:P140	Urinary Bladder|Cultured Cell Line|Entire cell|Malignant Epithelial Cell	GSM1022232|GSM1022233		inhibitor		GSE41676	human	GSM1022238|GSM1022239	GPL10558			2.0
493	drug:P142	Urinary Bladder|Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Cells [Chemical/Ingredient]	GSM1022232|GSM1022233		inhibitor		GSE41676	human	GSM1022244|GSM1022245	GPL10558			2.0
494	drug:P143	Urinary Bladder|Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Cells [Chemical/Ingredient]	GSM1022232|GSM1022233		inhibitor		GSE41676	human	GSM1022246|GSM1022247	GPL10558			2.0
495	drug:P144	Urinary Bladder|Cultured Cell Line|Entire cell|Malignant Epithelial Cell	GSM1022232|GSM1022233		inhibitor		GSE41676	human	GSM1022250|GSM1022251	GPL10558			2.0
496	drug:P146	Urinary Bladder|Cultured Cell Line|Entire cell|Malignant Epithelial Cell	GSM1022232|GSM1022233		inhibitor		GSE41676	human	GSM1022254|GSM1022255	GPL10558			2.0
497	drug:P3985	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359539|GSM359540		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359531|GSM359532	GPL570			2.0
498	drug:P328	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087653|GSM1087666|GSM1087676				GSE44603	mouse	GSM1087685|GSM1087694|GSM1087699|GSM1087703	GPL7202			2.0
499	drug:P329	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087653|GSM1087666|GSM1087676				GSE44603	mouse	GSM1087686|GSM1087691|GSM1087709|GSM1087711	GPL7202			2.0
500	drug:P325	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087653|GSM1087666|GSM1087676				GSE44603	mouse	GSM1087652|GSM1087663|GSM1087672|GSM1087675	GPL7202			2.0
501	drug:P326	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087653|GSM1087666|GSM1087676				GSE44603	mouse	GSM1087661|GSM1087668|GSM1087669|GSM1087671|GSM1087674	GPL7202			2.0
502	drug:P327	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087653|GSM1087666|GSM1087676				GSE44603	mouse	GSM1087683|GSM1087697|GSM1087698|GSM1087705	GPL7202			2.0
503	drug:P320	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087650|GSM1087656|GSM1087660|GSM1087670|GSM1087679|GSM1087682				GSE44603	mouse	GSM1087686|GSM1087691|GSM1087709|GSM1087711	GPL7202			2.0
504	drug:P321	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087650|GSM1087656|GSM1087660|GSM1087670|GSM1087679|GSM1087682				GSE44603	mouse	GSM1087688|GSM1087692|GSM1087708|GSM1087713	GPL7202			2.0
505	drug:P322	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087650|GSM1087656|GSM1087660|GSM1087670|GSM1087679|GSM1087682				GSE44603	mouse	GSM1087689|GSM1087693|GSM1087701|GSM1087712	GPL7202			2.0
506	drug:P323	Cultured Cell Line|Cells|Epithelial Cells|Lung	GSM1087653|GSM1087666|GSM1087676				GSE44603	mouse	GSM1087648|GSM1087654|GSM1087657|GSM1087680	GPL7202			2.0
507	drug:P4733	Cultured Cell Line|B-Lymphocytes|Human Cell Line	GSM573720|GSM573721|GSM573722|GSM573786|GSM573787|GSM573788				GSE23394	human	GSM573774|GSM573775|GSM573776	GPL570			2.0
508	drug:P1913	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133007|GSM133023		inhibitor|dimethyl sulfoxide|plumbylidyne group		GSE5716	human	GSM132959|GSM132961	GPL570			2.0
509	drug:P1912	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133007|GSM133023		inhibitor|dimethyl sulfoxide|plumbylidyne group		GSE5716	human	GSM132952|GSM132954	GPL570			2.0
510	drug:P1911	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133007|GSM133023		inhibitor|dimethyl sulfoxide|plumbylidyne group		GSE5716	human	GSM132948|GSM132951	GPL570			2.0
511	drug:P1910	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133007|GSM133023		inhibitor|dimethyl sulfoxide|plumbylidyne group		GSE5716	human	GSM132945|GSM132946	GPL570			2.0
512	drug:P1916	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133012|GSM133014		inhibitor|dimethyl sulfoxide		GSE5716	human	GSM132934|GSM132935	GPL570			2.0
513	drug:P1915	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133012|GSM133014		inhibitor|dimethyl sulfoxide		GSE5716	human	GSM132932|GSM132933	GPL570			2.0
514	drug:P1914	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133007|GSM133023		inhibitor|dimethyl sulfoxide|plumbylidyne group		GSE5716	human	GSM132962|GSM132963	GPL570			2.0
515	drug:P1919	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133012|GSM133014		inhibitor|dimethyl sulfoxide		GSE5716	human	GSM132945|GSM132946	GPL570			2.0
516	drug:P1918	Cultured Cell Line|T-Lymphocyte|lymphoblast	GSM133012|GSM133014		inhibitor|dimethyl sulfoxide|plumbylidyne group		GSE5716	human	GSM132942|GSM132943	GPL570			2.0
517	drug:P4398	Bone Marrow|Body tissue|Entire liver	GSM432452|GSM432454|GSM432456|GSM432458		baclofen		GSE17266	mouse	GSM432433|GSM432435|GSM432437|GSM432439|GSM432440|GSM432441|GSM432442|GSM432443	GPL1261			2.0
518	drug:P5203	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725380|GSM725381				GSE29344	human	GSM725386|GSM725387	GPL6883			2.0
519	drug:P5202	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725380|GSM725381				GSE29344	human	GSM725382|GSM725383|GSM725384|GSM725385	GPL6883			2.0
520	drug:P5201	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725372|GSM725373|GSM725374|GSM725375|GSM725376|GSM725377				GSE29344	human	GSM725394|GSM725395	GPL6883			2.0
521	drug:P4399	Bone Marrow|Body tissue	GSM432452|GSM432454|GSM432456|GSM432458		baclofen		GSE17266	mouse	GSM432445|GSM432447|GSM432449|GSM432451	GPL1261			2.0
522	drug:P5207	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725388|GSM725389				GSE29344	human	GSM725386|GSM725387	GPL6883			2.0
523	drug:P5206	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725388|GSM725389				GSE29344	human	GSM725382|GSM725383|GSM725384|GSM725385	GPL6883			2.0
524	drug:P5205	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725380|GSM725381				GSE29344	human	GSM725394|GSM725395	GPL6883			2.0
525	drug:P5204	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725380|GSM725381				GSE29344	human	GSM725390|GSM725391|GSM725392|GSM725393	GPL6883			2.0
526	drug:P5209	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725388|GSM725389				GSE29344	human	GSM725394|GSM725395	GPL6883			2.0
527	drug:P5208	Entire skin|Cells|Fibroblasts|keratinocyte|Skin tissue|Cells [Chemical/Ingredient]	GSM725388|GSM725389				GSE29344	human	GSM725390|GSM725391|GSM725392|GSM725393	GPL6883			2.0
528	drug:P3988	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359548|GSM359549		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359527|GSM359528	GPL570			2.0
529	drug:P3989	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359548|GSM359549		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359529|GSM359530	GPL570			2.0
530	drug:P3986	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359548|GSM359549		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359521|GSM359522	GPL570			2.0
531	drug:P3987	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359548|GSM359549		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359525|GSM359526	GPL570			2.0
532	drug:P3984	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359539|GSM359540		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359529|GSM359530	GPL570			2.0
533	drug:P1825	Cultured Cell Line|Endoplasmic Reticulum|Hepatocyte|Entire cell|Entire liver|Malignant Epithelial Cell|Hep G2 Cells	GSM1311090|GSM1311116|GSM1311142|GSM1311168		protein polypeptide chain|antioxidant|dimethyl sulfoxide|carbamazepine|diclofenac|L-proline residue|DNA damage-inducible transcript 3 protein		GSE54254	human	GSM1311113|GSM1311139|GSM1311165	GPL13158			2.0
534	drug:P3983	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359539|GSM359540		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359527|GSM359528	GPL570			2.0
535	drug:P3980	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359537|GSM359538		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359531|GSM359532	GPL570			2.0
536	drug:P3981	Epithelial Cells|Bronchial|Cells [Chemical/Ingredient]	GSM359539|GSM359540		dimethyl sulfide|dimethyl sulfoxide|solvent		GSE14383	human	GSM359521|GSM359522	GPL570			2.0
537	drug:P3184	Cultured Cell Line	GSM1671978|GSM1671998|GSM1672023				GSE68453	human	GSM1672074|GSM1672084|GSM1672096	GPL10558			2.0
538	drug:P3185	Cultured Cell Line	GSM1671978|GSM1671998|GSM1672023				GSE68453	human	GSM1672075|GSM1672104|GSM1672117	GPL10558			2.0
539	drug:P3182	Cultured Cell Line	GSM1671978|GSM1671998|GSM1672023				GSE68453	human	GSM1672068|GSM1672099|GSM1672107	GPL10558			2.0
540	drug:P3183	Cultured Cell Line	GSM1671978|GSM1671998|GSM1672023				GSE68453	human	GSM1672070|GSM1672106|GSM1672122	GPL10558			2.0
541	drug:P3180	Cultured Cell Line	GSM1671978|GSM1671998|GSM1672023				GSE68453	human	GSM1672032|GSM1672047|GSM1672054	GPL10558			2.0
542	drug:P3181	Cultured Cell Line	GSM1671978|GSM1671998|GSM1672023				GSE68453	human	GSM1672066|GSM1672086|GSM1672094	GPL10558			2.0
543	drug:P2743	Cultured Cell Line|Cells|Entire breast|Breast Cancer Cell	GSM1915074|GSM1915075|GSM1915076		dimethyl sulfoxide|atorvastatin|Elongation factor 1-alpha 2		GSE63427	human	GSM1915059|GSM1915060|GSM1915061	GPL10558			2.0
544	drug:P2859	Heart|Lung|Parathyroid gland|Body tissue	GSM1572215|GSM1572216|GSM1572217		hormone		GSE64485	mouse	GSM1572212|GSM1572213|GSM1572214	GPL6885			2.0
545	drug:P2858	Heart|Lung|Parathyroid gland|Body tissue	GSM1572215|GSM1572216|GSM1572217		hormone		GSE64485	mouse	GSM1572209|GSM1572210|GSM1572211	GPL6885			2.0
546	drug:P2742	Entire breast|Cultured Cell Line|Cells|Body tissue|Breast Cancer Cell	GSM1915074|GSM1915075|GSM1915076		dimethyl sulfoxide|atorvastatin|Elongation factor 1-alpha 2		GSE63427	human	GSM1548543|GSM1548544|GSM1548545|GSM1548546|GSM1548547|GSM1548548|GSM1548549|GSM1548550|GSM1548551|GSM1548552|GSM1548553|GSM1548554|GSM1548555|GSM1548556|GSM1548557|GSM1548558|GSM1548559|GSM1548560|GSM1548561|GSM1548562|GSM1548563|GSM1548564|GSM1548565|GSM1548566|GSM1548567|GSM1548568|GSM1548569|GSM1548570|GSM1548571|GSM1548572|GSM1548573|GSM1548574|GSM1548575|GSM1548576|GSM1548577|GSM1548578|GSM1548579|GSM1548580|GSM1548581|GSM1548582|GSM1548583|GSM1548584|GSM1548585|GSM1548586|GSM1548587|GSM1548588|GSM1548589|GSM1548590|GSM1548591|GSM1548592	GPL10558			2.0
547	drug:P2853	Lung|Parathyroid gland|Body tissue|Entire bone (organ)	GSM1572215|GSM1572216|GSM1572217		hormone		GSE64485	mouse	GSM1572186|GSM1572187|GSM1572188	GPL6885			2.0
548	drug:P2852	Lung|Parathyroid gland|Body tissue|Entire bone (organ)	GSM1572215|GSM1572216|GSM1572217		hormone|N-benzyladenine		GSE64485	mouse	GSM1572183|GSM1572184|GSM1572185	GPL6885			2.0
549	drug:P2851	Lung|Parathyroid gland|Body tissue|Entire bone (organ)	GSM1572215|GSM1572216|GSM1572217		hormone		GSE64485	mouse	GSM1572177|GSM1572178|GSM1572179	GPL6885			2.0
